Address,Transaction ID,Total Committed Amount in Algo
MTNTMCVWAPLEREO2YQJAS6DZRTFVYTYUWKPGYCADUYIQPUEB2ECORCBQ54,RQKF772SHRXWSWAHVAYNKZQVV46SPXIYYB37AB5XMVULIW4CGYHQ,23993355195
6KZT3JKXILIJQUXTNQ4SKYCOJPE6ANDFIOX6MUNBY36WMFPQB5DEF5OUBI,S364XKBFE5FULGS75F4SRX34KFVAZZYAIPFCDKDCEUEUDQ5PR2AQ,32260525357
WFKFMRSIYOJLO62OGYE6YCUQ5DKTDZR5PIINOIG4F7XO3IYRLTCCUBZXEY,D7ESUTK777Q4YWXTBGIC2DHWTK2W2U42VF6P2IRJWAL6QGZERM6A,1000000
5HHP6MI64C6LJJBEUHDHBB4HZEKUI43KMMUJKJWZOLVD2FYSPFD5SOHQYA,O2OARLFUWEPRRD52Z44RNQYQHPZB5Q55X6VORWXLECS4GNHJ7RRQ,2043632275
NL7QJZCRUEGVZFFI2ZVDNHSH4U7EXJBZ5RZUULEQKG6PEM2KAYT56H665M,4YBHY6UIFT5GF63LHVFJ73GEQMDEG2ZASXYXORSE5GGD2LSWRRRQ,428900000000
OZVFESDJPPYIA5HPAMNI7XRNJWISM2SMDMHL4UIXXUZPZZSKJAJNECZ7II,UPNZRUZ7IH3FYYGNLUHQ5CDXDMU4SKUAYMLED7NWR6LXQKZLUHTA,69737465936
ZHMQL2D5MZOB2ILDQ7IG7EQXGIOJZGU7LLDTCTFRSDWNQ5V2M2HQJMTUJQ,RD2R34AOBYJDIMTQFFRGK2N3GDYX6R65CZKI2I3EEMD4OFXANNQA,5545078263
S32OFCUYCZEYGSWBUD5CVU4DQ3B2MXGKD6NBUGHJ2EHJHFP6WT3EXP6F5Y,6XWIOF6RVYFTFVSRMNC5UUKZWVF23I3WWMOXHS5M7JKLVE66L37Q,740152617
C4RIK5OKXWJ4KDUQMBNU36UDQF3537XYSQE6AA6SSC4D3KRUXKHREX4S44,FCZGIEZ56THL35PTBVV5UQDOTRMC64VBYWZIIWPZKZFDVRBG3YUA,38426800874
27NTDGHDU4HARHJRMXFFHUGURD2WZBCJM4O4TZQETVWFW46Z3AITJ3TTUI,RJOZZIK4FHF5LD3GNPDBNU2AAID4KLDGU7K7Z4Q2EQVE3HKX3KBQ,1000000000
YEY4ZWXRH7Z2FBDRMZCZYP3VUM5FJJXCBUVIE2NDEUEHPQ2DROUKA5MK4U,VMQJZAS7ZXG3ANCLSXHGMUOSJPUDRELN65OGMCTERQ3IBDR2VOVA,2661640530
4BRB4TZCVWRK3P3XP23FDZAYCEGRG32OEF6OIEG4KEHNIMLUJ6ONS3DDAE,7V7YT4QMBDRA65ZZGG6TJUJTIAHDPQVMEH7NUCTECHYZTCWW2FCQ,19675095465
TJ7SMOGG52KCSEDWGP4NNCJMJFFLBFI5IKQS7GDUJN5UZJWCP7NTPPFMJ4,EDHJKEK7JKEIZPBI7ZPFKEAIB6B3NWSIRGDAGEG5ZMTQOMK5BXRA,1000000000000
4IBNSJJKUMWK6TAKC65YJOSTUEAY5MQ7357YZ6BQWVET5HKVDK7JQIUFXY,E2QQLDPDZW6J73JBGW6THXWXPLTKOAKSIHJYE3WZARGEDJ3MDI6Q,51913756704
H3IANW6E3ZGDMWP6EVFPQVDJN2OKJEDKZQ7JTWV2MUOEBUM3UO6Q5ZF3XE,G4FVBSHA446W2EYXUKIK5BPBY3L3HVSH2ISCBAA7ZC7H6IXOGZXQ,100000000
ZPDVRPO2AGLLBWS5UPMMXB3U557LFPDULBX7ENM55M5AXAFF4NAP7WFG4I,6QC6FE7DQQAP7XSAVHAGA5DMLSDBNTGRPHZT7DOQGZVUG7FHZPKQ,10214410122
UPCLKWWODPHWPHNEC4U2ZZYMSFZDAAUFLNKHOXDVQSTH2NTRFFUHW46K7E,U4HIT6LLVV7ZMDGZI6C2OS4SBIVZA6TQO7FZU6AUQ7TXXNRLFS4A,1000000000
GZV4DLWA52R3ENXCYIGMA5HIQQGAOU6QXFVNOX5JRGJIPPTVDBMZ5BW46Y,T6PFPBLMD54W4FHJIZMNVD3W3JMS55CZBKT7FNXGXO2YZPTG34AA,275000000
ZHRU7SA6CHEFHEFJD64GJEUOOHAU3M3KCWNA3SKEGXKQVF7DTV5VGFYJJM,PYER7MDWFTYP5UGDRJBN2HLBATHJSQIBEIIY6QN5OLTM5YAW7WXA,38534000000
5QY4SHV2BAPUNUNUXVQDIG7W76KU6C72LZYXIJT55AMVHQFC4YPRR26VR4,QULHB3BT4JLNMBONOQ2Z7GNLDCJTUP2QQH64GGNZX5UA4LBY6MZQ,11830000000
JGVXBEX2UVW37WHYGA5WWHQRVWCKJZM2P73C2VQVIBZFJJYXUUI5DSX2I4,ZEL5MTRXIEAXQFRJKUEXP3EBTOJTV2OHPYRCHTOSNBM5DI7SGSUQ,11093416882
33V5LVTGBJ3YMR7CBAQ2PPX24XLIF7JQGWMQ2N7PM7N7ENF2I2KNGZBTQA,QAVGN4WY23DYKJBM4FBWHJMWABH2TDRAVB5K5WQZFETZIGYIHB5A,960000000
3AXW3H4S7IWUWDUFS47XKGGGNJ4JDR2WTGYLFVCFHSG6U26M4CK7XYDKIA,HQOUHWWMHUSUW6BQQUTERM2DPWYG3ORFKNEHXZCDRI47S52DSMLQ,29899999
Z5ENY3SAKDC6Y72UZDLTRSQM6NZWIPQREHJ3YPV3U7QW77C6DEIGZVYOGU,5VSNLWOEAM3XNCJ2ELLJAEQV3ESD5CBQO6YBC2DE742HEMCPYB7A,23793282168
B33UYNUVPVJWOMD2AIM7Q2XEHQFME6DN3DGYG6M3ACNFZCE3ILSFMM3T2I,TGHC3WWNZZI32QBMOF6DEWE4KWXSHWYBQD6OZNVOB3RLAYMGI6EQ,939661450
34ESJE5GWJDW5GTEXVX7DDEZA7ZIT2A2WVY6RTLIAMFOTHSQXWJI7DPYBY,KJLC6WZIBX6BVCFNPQ6U7MUMUY64BIFZQXONEAHOUR7327JGXSFQ,100000000
XCHYGO6PWJ6HMRBPJUQJYWRURYKU5XJFAZC2QFB7D4RCQOL6J24FY5KKSI,G3VB27UTIRKTELGHVURLIDBG62WKSRBFGY62LIZZNSRWNHF3TEMA,2127300257
7E7ZHK3HLAU7GAVFS7X2N5C2ARMK2WALJF7EYWIYGTBQ222LRDO67VSQPA,UCBZZZOYSHCPHETTYYVF67XHYZEBGBKRYCP5WYNADN3I6DSIJ7ZA,2789405795
PZ7WRJQAQR3XQKNWCFGXDRVUKWB6FI6M6QUSSFIDGN2WPNSDG4CUS4NLKU,P4ZOKR43MALCYBQRPSEJOZ5AE7P65G3LJCTZ4NACAFSJPOK5D4JQ,161394117041
3DKHFM67WSEWGQX7V7XOFKXF7MQL6VGRRRZTDCPBTFHXK3CK6SO7SYFC5E,TDNXC4J5WKD2VY7EF73I5ZNI5Q2U6J5YSGAWKVUX7HAJ2LDWRGXQ,5000086113
FGRDGIF4AR72FCQJSVIMKYDLBKNOGJOTP2X2Q5LUAZ5BK4BLYVOQPJEPQI,RFZ3DC5UTRGKCMWKBGMKHO6HTLSMKJDT56VGCZQHKPMUR37PBATQ,605258346
UKCG6MANT2ZDVBBMXY225VFH7AWVYDWFNWCMF7JTYATVGSWUD5Y23BXJOU,MPDDKDKLHNNRKGHTZISNTULA3BABYNXL4LJ4E6Z5QBISDHKRTSWQ,257470000000
3HYCKD7HGPMS67B7ADFHJ2STUZX6VSS25M3W7YLPDKRCTDC62YGGIHZSR4,SUGIHCDIU4EBKSB6IC2DNDJAMAEIK5NN6QFMZFZL3ZDU54GTI4RQ,49000000
LIBNMX2PB6AWQOM4R65SUARQJVI2LDPJX4LQU6IVCP75C2GQ3UEE6ACNIA,OZELBZI4I4YXWZN72GXV6DYD377TCTMODDUBBRCTXDUVC6LQWZHQ,12534717739
AY3RA56XAXKOY4I5FIZTHAZLDUZR7MURPBAWCSAKK2OEWYLZRYXNJ34VXI,7TF3QGX245CEFQDACT5DFMBGWCXRI2TN5YUF5BIWI6A5OFYO2XBQ,122944765409
W22NO5SGODLNKK2ZTS7EUG4RMUMSXID2QLTHKBKC55OIE3RAPEKB4KWEXQ,IR6LZKKQCWQ7AW5RDQUFVFQVXGOY2FVBMQFFCEVWGLFQVGAPBSHQ,7427831669
6G5P2PQU25BLJI6XY555QOVZK4D5EDAXMREKQCITI65OE5FQ6O2JZJ62FA,FENFAEPF4AVO7O3BHG275BM27F6JXSJNTKOECEZD4ACI5I33JJPA,1282381395
B5EY6GZTJHVKZZAKLXZ3J5KXFJA4IAXWYOJIOGDJ6NJOSULTXTQRCHSXUI,H22VAHTZ2Y455YNRMXCNY6Z4SRFVR75RAKVYUUMXDFMATLX7YX4Q,12217603713
RMRMA5OT7EW3W64S473WOJUNE4H2OEHQE44PWIQ2Y6WZM2VDVH4JOIWFE4,NBRVCAENGHUAXRP5BOGIUKQMGBIAB3J7B62Z4ZSGW56E2ISPVP7A,400000000
RX7BOT6532JNXAB4S5VE2WYEF2Z757SHCHMTTCEODGC2G3J4JLC4PPMTEU,ICWYJSOA2QVE4BX5B275G7R7IMJFSVKGPIIPU4P7SITYLIE7PC6A,18241245228
33IQOKNXVUVJMD3VPVTT3VXGE4M7BPAUM7CVMFM55VX65Z33Z4OZUOTTDE,QSIKBDFJ6OQJXRCROPZTFLMCJRR3PCVQPZK3WFBUU4PRRGSJUG4Q,32546117229
E5TS63JUYXQCJEOQYFR2IFMZTEZSZRIZ6XR52TY3BXC5W2YI4H7PLPBFLE,W5ZXK45RLYW6HFQHY3UD3BU77ZF7PNXRVUVETU4EP5I5YHYJD5WA,115000000000
MOXVOV6JIBHOMMGEX6IW6O3NMWFNM4I3ZIB2LCVBLIJKMZAKDGTTAXUPGA,ICZ2QO5QITKUZ4VBEVACI67QNCFTCBKQFVUL46AJCR3YSRBZCGTQ,26183901913
HTYSGEQTOHMBO4FGEXAWENHFSITE2BHM23HQ3CWOC7IXKFGSKTD7345HX4,P7FM4N5L2ZTAWA52DYQGD5YB42LDNKCXUTLVKIBV3HQLVG6QL4KQ,900000000
BWOA2Y6TVDTAWJUZHE4RASGGAIQKZTGYJL4EGMZYB6NRMUKILZIF3T3TJA,SYVR3ASDALSJRGJ3UKMUTQVTQLMT2AHBXHXMSNIF4NS2UAQDEKPA,22338521921
SQAFLS3GTI4SJGAEBTMMADIR34JO2ZD6LVP2JDC7N22BUMJS7KUMYCPJDE,Z6WZVSBMAWS5WVGGSGZAKYVFXPPKDBJKE77UABVVCA4MQ3NS5QLA,5367163833
5LSHPROUXDS2LRCKEEYDLT5XIIZZ7UOAJTL7Y3JWYA5FLO5RT3ORZUTVKM,KIGSPJTN2OWDS2T4CYKFNM7Y5H7HTZH6WVS4MTREW3MZ35U4B4QQ,1000000000
N4C5KE6THOOBO7OEJ7DB2ELGGTGGRUF36BQNKEKCZUMCMNWY3QP7SBGQHI,PTRNULIY4JWW5I3PI2ZCTQHNQEK5URV2VYFUZYPWD7ALNWTFXNFQ,6050000000
OVQ6IWR4SXNJIVFMQN7CUOL6AWWEQ26RQK4M3OE36TKGXCUTOCZOZ3L3NA,HYDG7QMKCJSMQGZYQJ7WWIA4WI7QKWPV5R646NHLJ3HNRHVCFOSA,1045315033
ZZ4R6DHTK7PC3GRU73SRMAFXK7XA4HO5MNRV46FUQFGNWFA3ELVII7XVO4,M6Z32SBQ2CZULMNAUQDXJBIFVFTLTIXH5JMKPWF45WGJ5MQUKARA,2000000000
PJDAOQWBHKHWM6BHNEI57APFOJZMPJY5YWLHWJBCD4UZEW6IXXAHCEK63U,OUXPZ3HY7WAG6HAUXX24JAXQVIWJP5GLBC4QVOFIBMNNHPIOXNNA,115599999
QB6ZHIR3OVEECPJCXGPLDLPXZ2WGCV57LVMW6PKHTURP4LG2E5V7MZQDNY,RBEWO6VI6EC4JJVYJYUGTTTCHHKKSJ4UR4FTQ574CCUDPKITQJ2Q,107000000000
OVV4PORLLVTPZSC7SV2J3DESBI4H747QDJFFH2CGO6UNK3QQ4AU5APLHBA,TJXF2YCZAJPBGNATDC24YHEZ56GRJT35JP4HXS7Y6BC3HCO5RPKQ,290149500660
7TELSJU3GWWGD7A6RYMUPXK776DCJ3QLLQG62JBFDZLEASHJVXPNWBLANI,IYLLCNHWLTND4YBFLCUUDKKGLRJYUXGUU24R22RVHL6RP6OBW3GA,99532819
DMFSKWWNN5V3B7E542KPJV2MMIAZJ7JVHZLSFSF4QK6F5ENWI2VHLQH52Y,2RMEE3JYN6RKEYHHKDHW3AWMSSK2BFXMVYNFL3TL3KFHVEYO5PGA,7155200000
C2MKATXELYWLOUQ2T5BCSXSC5JCCCXEODUAI54I3RO7EK7IOCYBJ5NZQVE,XKOHUXDGVA4ICDHTI6H2QFSHQ43S6B4XOSB7SHNU42YVU7L3XGMA,1604000000
B7CSJI2UFBO4O4PFRSDJT2ALUUY4S2EFNTIGYZEGLYWAIBEJKO3QP4GWUU,NORBURBISCN7TRAB2QPVQLASQCS7TKLW6RLITT7D5K5VYWLNQQHQ,2101000000
NMBQ4BAADRHUKIOGCPTKDVQ3SW2SWEP4GALMRNPCBIYYDKE5F3YBGOEMYE,WIBW4IYICYPTZFBUY2H3N2S3UTP7MHW2AQIDC7WQOJLXAZWIOK4A,20000000000
5NYEGAY74EMS5GKXIRERMHNLHF4END4CEBDOHTK3H2OXFMQDBDD7S6JONM,X5H6KQN4BFJ7TV3GUBX2R2YUNLXZJY4ZWXYD5ZXZ3RMTTXXIV7TA,5622438393
FAAFC6CXFUNQHQQTWB74G3O5JT34D2OHMG6CFHHO53HXJMYG4ASPFXPWLU,QH6QHEFIDJQJMZSTL5C6W2YMONHXZNBM6C2S565ZNUS7N4SX4GPA,1588237561
V75HAM4RLG6X5XV4GO3T7HKLPMOUPITES73CONCAEXMEAJVPBEQYSSCWXI,452V7DOBUGPFAF3AWOLKF5G23QVX4TCZ25QXHMEJZUAB4FBYLSTA,8410234055
DGSP7HRZCNKR4AFDABKMRIZVBTT4Y7ZEB76UTCHUN6VEUB4AKER6OZYJDI,WRCHQ6XIEVFE2ZXZPQBIF7RGWFZRZ24SNOYIZASDOYD3RBHGXQUA,65897637
R7FT6VS3THGN2VCTXBXLBSYYTF56YTYB24CPC26AN6C43BXVDAJDGD4MFI,E4WFXIS4DBHNGG2GGAMU7NB3A3XKTX4527WMUHVC3G477RRBGBCA,259538326
LYU3ZAE5VSKC6G5GT4Y3YW5Y7RBC7IZ2PWIGMK72UOZHXYR6PWQ7FW6ACY,H6IR22IELEU7RW5Z4SWDOZDA52ZKWPTDW7M7YCA3EGWGF3KQJNAQ,850000000000
GTUZJ2OSPNK5SFPXTIJBIUYO2ZXBPT32TPHNPNM5O5UNNMRLL4XPUSYIQU,BIOEZAECP2V3TO7NSMGP7UJACOWZ2VZU67TDF7HQPZZTPXLY4XNA,10000000000
NASRSOKMWTQDQZ6AP2KAK7U6OOZSLSQVSY7LNZCY5MBBBZSWU77ODQ566Y,2FWLIXRVF2GHEYLBCL55AYLPCF4FREOIIEZQVTSQ46YAOB2MOKAA,607249903
HFNKBC7UPWVIJUSZJPVXKIXJNAXJDW6NDAVYCLBG72HWIHPLHUJKUS6SPI,JZ6FH5GP46ZBLMH25WVHLOCECI3PRZYY4EJTTLXKRCYAO7U6UE6Q,17000000000
FNOD5WR3BRW3RN7WDXAULZHEJBQQ6KA3K7IQ4XLHWMGAARVV6LZLCYBZ6U,YYBS7TEZCLKWHJ7Y4N7WSXJYITX43JGI3XMVPRGFYX4KGDTQSUPQ,2697835872
UAB64ZT5MVRKCNMSGMVZWRQGXWTJYY3YTS5OPMKHSC2GHMFHJVKW6DWCEA,FSFRWII3BD3OINVECRT6Z3ZQTJM3FL2Y6KXJSBUK2XFWGFMI6XYA,119004344524
GOJZCFJ35UT733MYFRPSVPH7EGECRPS5R2JVMQFP6EH7U4SVT4SEV7EWGY,KG5ZXTOR7MN6XKFZOOBHZIZUVWTBR66DBNJSSYBH4BFTQGCRP3GQ,1224960000
APHD2RINY3LTPIT4WS6HBYI4DQP5FTB5S55XWMCD4IPKGFGAI4ZCQ5PVUQ,WEVH4CVPKBDEZR7OCELMIZWJP5KELUKTPYJ3HL6JCTDL6WAPVS3Q,82000000000
SY5MFT3Q2HOKMBFQOY4XLXNU2IRAIZ2FKTFPHQKPR3QQF7JBYRN2PDCBWA,CJUO46C3QY3LT77KWB62XO5723DI5AHOA6NYQXKIBP45TD7GK4JQ,215044871050
U2VK5FZJXTBE3A755E5D6BJVQRSVUZA3LUM6NTNF3IF2IL376MWTGMNPFA,H54EUYMEGCFQZ2YDX5NDHWXOBQW2FWJJ5GYHJJPWABZPLJAA4CEQ,36504803038
FUMFDCH4EUXFMXY4GYJY6MVM7KKZ5ECK5YOXNJRGHQMLHVGYKC3LZBBFSE,7LYGDIHPPT7ACLEFUY3HSEX2ENTULZHCCD7UIUNWQJN5OP6Y4STQ,1253223655843
X47XOBU66DU3H3KYPQLDZXKMATY4IGCCUS5KMKHRUHR2CUEFPCIC76TXWU,KNRHYKXMCXQRQNCXGQICWYD6M5SV2TDRKDXMOVU7VOUTMVNV625A,1000000000
GS4FVQA7NILLOLBXKBHY2F55Z4I3UXG3YLKNVSVA4WOJ5OPLDOSW5CTUGM,Q2CLJMNBH4NE5LKBK3PIBV5H4DAPREMPKA5HHZ3MQ5X6FXKOB4DA,3200017803832
2V4UTCHNXAWQG4FHQY2JVWRYUPCRJTGEHCXHHRTIPBQ6B6MXSL47QV2SQQ,DZA2ERSGEMMGCILPDBK2GBDPTWAG7RQR2BMIRGNM6RB2WZU4WZRA,331336000000
AWUZJZYHK5QRJWQZEVL2OXFKZWXZAI273PBAOUS355A4RCQWNRI2UKU4QE,FYQ3SGAMUOV7CVPBMQW6Q32APCQ332DKJY55WKWNVXW5WJLTLG2A,4032387523
ND73CHYBT2RTWKUUV7DW43EUAJ2KUDT727RKKLI766BHVXYVAPT2LIWOFM,PCOEI4I25QFKVHKFF7A23J7MHKM5ZZWZOMHVIUM7QPIPFEM4KSSQ,12491108773
45HNLKPV5VVF2IUDKC2K7IZBS6X4I4THRRKGZITC5ETLW744WRRHJAG3IM,D6RMN43NQ5DSANSRELYF5J6MXJQDRWEJ5TIGGATE7B25LE7A2SZA,6025840913
KO4HHS4PT4A47O736ETRDFNU4V5WHJ5HR3ZI3JPRXQPWL6Y54KU53SCR7E,2EW4P7QYRNBJD3FLU46YZG3C2RV5D3NM2T3DLZSRFVMK3E5CZ3SQ,34000000000
7QKBHG7WJFJZCHO7HNVJ3ADIEO4NPXPUMGDIUEBM2NCVDTCM3MH3DFQIAM,LZVJCQBETCEGP2MQGI4RM63GJAWDZL3UL5SYLEOZRG5UV6TZBQ7A,110000000000
UO6OFNHQMZUGG226IC4VVKZPWC34FAQT4GNIXS5Z5ACS7JJME66TLUX3LE,UQ4S6OOQIHKRGEQNODO5OFAFLENP5Q5GKPMASYFKZS5K7376VUSA,1218379022
MLQYXQMP5NJAZGLUREXRDQTGFRNI3ZOLPBAF3545O37GOYP6NTV7XKBLEU,TWWATBWZZD7YGAGWEQEXMUF5F4C6VOYXQVC3I5PI2XKSUO3DYC2A,60000000
MCYIJIIT2E2YQAVINBN23C7QQOWJJPZTTWOH6F6PPIYBSCFSWHH7AGKDEA,5RI3TCNUHSS5F5LXVC3ZF7KHCKZ5OPYUHVZM6LU7HF2UAH4IHS7Q,1415933061
LUZRTDSOEIVPIRULCV3NYRRUZWTG747BWNAGTWEOJALDY4675HDMQKXAMQ,MPXHCMECD3FK62DO3W5GK35WITNFOEPALV473HJCJC5BESF5YJFA,30900000000
NE4QQGPS27475G7C42TZVGAXKDC7POPLWNDPUNQ7M6O2MRRRC32EB4C6XA,7O6UITWV7EVV456RCZ7P35LAP4YQT2YUTOX3CR7HZCSHIGKA6OAA,130427600
AVVVAHRBRVDMYIMNLLWGSUMY7KNYRGQMTO4CANUNG3VD6MWEAITYITOVJA,WIBA5YHHVBYW5M5ZOO5C5R43VV4FHEFNHME4UPM26AVUJV7NF5YQ,2992020081
WRTLRXEOTWN6LVA2TWBAC2KUJRCJLXLSHS4YFG5EKQZOW3AXL6LM5AMERE,NVQ3ZBECX3KHINWU4WIBPGPKOSUGME32R2TFCRFERIOWQV5ILFDQ,499108962
TWCLQIJFMDJ4FZQLMM4RAM32GK6UVQBPHR3LU2PKGW4E2CX275WYGU34CQ,JD2JPTBWWXGZ7JMPRP63PD5JSCQUHLVEU53N44QH3BPVZ2WTVB7Q,1921826963
TNHR4ZGTK6RNJVTV7RYTJESLH2KQOFDBUZKQGPO6OJQQ3CZM2BKQMJTY7Y,CHH3JB3WTS23GJKKQ742K5KBSXM2KSSO7TGSXOZCXJ25Z4I7ZD4A,271571187253
33324Y6QYFV2QE6AB52MKGMFBM74N5O5VG6WX5WHHHTQXKTALQVDZ4SB4U,I6VKCJIZLDO5VGVKAPI7T7TW4RU2AOBKGEEZWSRGQF5WXUI3UVBA,2000000000
SK7BFQOTXBG3P4ML4C545E7LC2QLUEPVT2LOYKX6UBYANSY25D3CLDKUEI,JKMI54ECRAYLSVH2C5VWEE4DO4DB5WYVSG5IHFE7HKSBJ2S5BPUQ,1008366639
EGK2QGSTJ2GMGGJOT4ZYPNJH5MA4BU7UWIX5OQBTA76SRAOF4NKD2JNM6M,AQBPZ2ZXPQ3B75J6GLHZHJVLHOMX3MK3WCMJ4T2FP3ZDIGN7TDFA,529958416000
5IVPULJYF3XFRWU4P4I2SUSOMRWXFN4F7KHLHTEJZ6HRTNF63PAOCTHCVI,OJ2FCGKHJDHQQE22GYNFSF5GBOYUFDJLR7YQ7GP6RFHPXZEOVGMA,100000000000
SM56BNCDL6IVY2EVPYTMOIKD4UDU7KA6M5CNOKXNSV26LFPCPIGBWYD6SM,4VBJZSWWIWM2QR2JB5DCCZGLRWBVAYBPW66TJ6MIS7KFRT6XUJLA,500000000
X5VKBT6A5G2TUOXBYMLYXNPXHBJLB6VABWJZIXWQ5IFXB2G7HDKTZGJEZA,XBTM3ZMFTOMVQNJFFP77Y6JHPGOG5URBU3SCX2BZZZGHKVPL2WDQ,999005103
WTQBAQUVUATBEBLLLHJWAN27SSGH2YTN3Z7GIXC654FY4TL5JEZE2J4Z4I,N3CPBEEQUVFIYOOJHQ3XFVR3KODRYK54IF5GUCABTGYHJCJMP3OA,11870651620
VJJNQI75CL7ENUAKGKREN72C5PO6NSIXOTDNGT7U3EAK36ACDRGPGK3LSM,7QKJ55TVP66Q5X6ZR74XHB3UFD7M7T5OBSFQZUQ2JSXDUAJI7VWA,7915843212
IYBAP4KFVAZS4CEDBDKU62CU762JGCOYMHANMHZT2N5INVXM5CZV44SHG4,ET6A4DO464AYQ7P2WPRHKIGRVHE5YB74WAUWUB7WAPWB25S24LMQ,253514205
JF5TCBE5DPFO3XYHRO7WVWICRWEYOTJXYAQUJPPWHSGTOVNPSKZBAUB6WE,I3H6GLHEOCHD7HLNAISOGGAM43QX7BZUCWAKF2ZKPMY6W37MCDMQ,59590000000
OBCJDSPU7OSH3O4LT5OXHQVRSXNS2FPOK4SVTOMMSQPVKCSRHPQB46VW54,O2NZ7T3IRNCSIOM6CSF442CSF3MBXWQJRJZQLVVZDRP33FNJGKNA,23571037550
S7ESWLDBLVPTLBNSA5H2Y576RPRWRHJTKGTVTDJN52HL2NJKS2TTXF67BY,5JFUPQZQK6WGAAJ73IKZZGGBP7V5ML3QEPUHEYA7KPSZOD4TK5PA,103000000000
SOJTS5TKPFGH5TIRAUX637RVC3EOJL3WCYNFRXABOWE4SNA5LDCU77NK74,BTBQCTT4FWM7OGOHMGV3NAFCDB2GG2Z7L4KF57S7VVIXT2XBWMAA,5014131918
7UBGYVIHJKBIDSVZABRZSGAMN55HZSBX4MK3VBCHVM6F7OIWSGEN3Z75L4,2TIVCXATGUVLK7ZLLZEUYFIFULEYWISLBVCTPL6QKWHPIRWOY2UQ,1000000
TT747YLAVJNM4MTRD7J4TFTAEELRCZ3ETUWVJSPXTS7GODVDCHGI3C7UWA,D6W2WJAQ2OPVRVZXJMAMW2HUJFKP5G5OMVUXJKHEOPYYDLMB2DOQ,2254525072
COSG2HWGOGYBR7LBYUXNLKE7RSD2ABJ7EENHFVR57XUMHYZ3V7AWQML5LY,IDQD3XGYRZXCKXCZ3RJNMIC5TVBKBYN7MEX3U7GXLPTAWTMB5ASA,4329258753
COSG2M2XUFXTO5DQZDD4RFT7COTVHH6PW3JD2ISEG57O27NTS46OYHITYQ,HFE3SOMUXUT3ARLAH32TNYA3HQBDSUYDIACCZQW35SG62OUZFTLQ,4350812192
COSG2L2ZY46CIOPLELE3ZKUFOZETNBRYXUUZEJXVCORTAN6HE7CRK25S74,K6VWDJ3D44G6W4EY25CQUAZBEGYUZZQEPDC6WMWSYQME7G7RBEVQ,10140828219
LKJ75PUEXA3QOA5T5MUIWJYRGNUKPC7I7CTCZJY3ONXKBQQEMWFZFBIO5E,ZCGDYDS5IVATDPAOFKCOJRYOG2WCSHT7RJNC5WR3OHIITDIQI2WA,2000000000
WHALEXSSSLWS5GA2ZRL7TRRP6LHFYJHL2OAKPIDGK7M4NG67RD5PPND7VU,JQCOMWAYB6USBVBZ2HOVBJAN633SRCO372PYNXNHCNSMWZXLI4VQ,1804217562
CHAMPSKIT4ZFQFJ5YDXH4JXWVJYKKKMGJMDUKTXIBHC2CCBLJT23MEYKZI,E7FAVEITG7UD2LHWHLYQGVMIPVDOEAGXYV2WFSFBSMPD7ZWTUEZQ,30004000000
E6GRAIGQIVKGN7P5E22TIGWX3SKMR5OLOLTW4XTTRECY2SL3EIVWMFGZBE,6L4GS5VKSZ7XWIO3OVJ7YIPXWQTF346XZVXOHY5OJ6LUL4RTXA7Q,4464390980
R7SYAQ23XSOJCTDBFFCHWBVCWMWNCH33UF2UGCD6O3TAXE3FOKWBL5N6OU,CUBRFGUZ4JISN6JUQIXUKRRMLQ3TH2I4TO76FJZFKLX7CSUNG44A,1235489940
JBDEPKFKYXPZQDBPJDV435QBR62EJ5OZHMVCNY3BSBD6QSYTJS4DLJG3SY,JFU4W3TO5LL32CKKLG7RQJMINJKWI77CHLHBIIK2A5MMSTCGBCNQ,2140000000
PFWLADPNY6QNPKDRPWL3ZRSEXJCX5D5VHFLXPXP5XBBV7ZALJY7QZQBJVY,GZGFZTZ4GJM27CTY4QJABKNDXFJETABZIODQSPTSVYTOH4YUUYVA,2222110000
CHBJJIFPQ3Z2LIVUUXVGG5YFJJMXUIUFRJ52SM6MNLU2LZBFCVBYZH3VMA,LCZE4YWTJUYRAMP44GLLWTHOB4CQOE5DJROQYY2TF6QB5XF5RHJA,11555550000
2MPNNZF2YY2HZITA6FWNFANASFOKINQNYOLZC5AMEOT7HKDG4S4ZJZNDNY,KX6SBPIPYDGTKYNYRKIVUV6BDWX6KVB2DZJZYXTW44G5OTJJGZBA,17817981801
KHJTCQZRJOOWZ2NHWJNYJ42PUF3Q2BRXSH4EKP4HVORRMNJOYO22FO6U6Y,GD5LMYPSZGBRQLGQSKDRSIWG2G6DX26M64MSRKOL7LVV5WGD3SOA,1000000000
NHET4OFOH7LCHMBOKKIOGLERHJRJKJS2YQQ6X7MRTGX5YAUDCQJDJP37DA,7NETXN2BWZDNR72522PYIEFWVPG73YXUNJN3JWLSOT42BMG43R5A,1897342008
QQUPAP6NJ6HJIFCVDPQDFEE6DZKOTBXOVWKLIR62B7HXWHDANQTGGRIRCM,MUOXCZDS5EY4CJXS6V3YVYXOG4EDVHYAW64GKHLNROF4BOTTZGGA,1898591260
SI67K7544AUFAHMXZHJPWCNT53HYDMPASF7QWTFUOSF3PQ7U2PI6KW75JE,YQOUM3N2HLBEGTQCLSOX7ZX36I5SIPA2DFBRLZALUFVM6BUICUWQ,100000000000
